protocol,task,partition,sample_id,subject,trial,split_group,label,valence
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-010,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-011,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-012,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-013,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-014,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-015,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-016,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-017,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-018,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-019,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-020,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-023,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-026,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-08_window-029,sub-mit061,8,sub-mit061_trial-08,high,9.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-001,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-002,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-003,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-004,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-008,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-011,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-012,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-013,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-017,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-021,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-024,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-09_window-029,sub-mit061,9,sub-mit061_trial-09,high,5.04
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-003,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-004,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-005,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-006,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-007,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-010,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-011,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-012,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-013,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-014,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-015,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-016,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-017,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-019,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-020,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-021,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-022,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-024,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit061_trial-10_window-025,sub-mit061,10,sub-mit061_trial-10,low,1.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-003,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-004,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-005,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-006,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-007,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-008,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-012,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-018,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-019,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-024,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-01_window-025,sub-mit076,1,sub-mit076_trial-01,low,4.92
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-002,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-003,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-010,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-011,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-014,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-015,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-016,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-020,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-023,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-024,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-025,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-026,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-027,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-028,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-02_window-029,sub-mit076,2,sub-mit076_trial-02,low,1.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-002,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-003,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-004,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-007,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-008,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-009,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-012,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-013,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-014,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-015,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-018,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-019,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-020,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-021,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-022,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-023,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-024,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-025,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-03_window-026,sub-mit076,3,sub-mit076_trial-03,high,8.97
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-001,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-002,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-003,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-004,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-005,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-006,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-007,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-008,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-009,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-010,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-011,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-012,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-013,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-014,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-015,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-016,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-017,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-018,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-019,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-020,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-021,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-022,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-023,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-024,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-025,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-026,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-027,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-028,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-04_window-029,sub-mit076,4,sub-mit076_trial-04,low,1.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-003,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-004,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-006,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-007,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-008,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-009,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-010,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-011,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-012,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-013,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-014,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-015,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-016,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-017,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-020,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-021,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-022,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-023,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-024,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-025,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-026,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-027,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-028,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-05_window-029,sub-mit076,5,sub-mit076_trial-05,high,7.93
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-001,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-002,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-007,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-008,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-010,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-011,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-018,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-021,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-024,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-025,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-026,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-027,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-028,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-06_window-029,sub-mit076,6,sub-mit076_trial-06,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-010,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-015,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-016,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-017,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-018,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-021,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-022,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-023,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-025,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-07_window-026,sub-mit076,7,sub-mit076_trial-07,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-001,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-002,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-004,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-005,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-006,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-007,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-008,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-009,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-010,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-011,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-012,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-013,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-014,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-015,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-016,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-017,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-018,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-019,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-020,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-021,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-022,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-023,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-024,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-025,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-026,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-027,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-08_window-028,sub-mit076,8,sub-mit076_trial-08,low,1.0
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-001,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-002,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-003,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-004,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-005,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-006,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-007,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-008,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-010,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-011,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-014,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-018,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-019,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-020,sub-mit076,10,sub-mit076_trial-10,high,8.05
