subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path,exclude_primary,exclusion_reason,stimulus,valence,arousal,valence_label_fixed5,arousal_label_fixed5,quadrant_label_fixed5,valence_binary_eligible_fixed5,arousal_binary_eligible_fixed5,quadrant_label_eligible_fixed5,label_source,subject_relative_label_status,include_primary,include_pass_review_ablation,retain_for_analysis,include_excluded_trial_ablation,include_primary_valence_binary,include_primary_arousal_binary,include_primary_quadrant,primary_exclusion_reason,split_group
sub-mit003,6,22,42.0,46.0,1000,pass,,185.20762587516916,328.091872340593,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,23,44.0,48.0,1000,pass,,89.64571357981868,135.64393962945582,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,24,46.0,50.0,1000,review,variance_outliers,72.95667248425914,116.09571427597832,0.0,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,25,48.0,52.0,1000,review,variance_outliers,67.04640943765769,114.75928468340518,0.0,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,26,50.0,54.0,1000,pass,,56.093845225808295,88.11679436370812,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,27,52.0,56.0,1000,pass,,56.093845225808295,85.463084958787,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,28,54.0,58.0,1000,pass,,43.94088352553455,83.45646646409736,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,29,56.0,60.0,1000,pass,,83.80563333333299,126.75024763530864,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,7,1,0.0,4.0,1000,pass,,66.88564283650108,115.02594728038818,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,2,2.0,6.0,1000,pass,,60.88021072275709,113.18974275621557,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,3,4.0,8.0,1000,review,variance_outliers;amplitude_warning,375.4122304974877,586.2429031829649,0.0020078125,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,4,6.0,10.0,1000,review,variance_outliers;amplitude_warning,375.4122304974877,658.0520918444375,0.0033671875,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,5,8.0,12.0,1000,review,variance_outliers;amplitude_warning,282.63986134694983,335.45835410300026,0.001359375,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,6,10.0,14.0,1000,pass,,75.89607219607615,132.13099637050286,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,7,12.0,16.0,1000,pass,,79.56420115410018,140.20731318360822,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,8,14.0,18.0,1000,pass,,79.56420115410018,140.20731318360822,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,9,16.0,20.0,1000,pass,,57.27663407169899,102.54662297107514,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,10,18.0,22.0,1000,pass,,101.60337803937456,138.82046092270537,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,11,20.0,24.0,1000,pass,,101.60337803937456,138.82046092270537,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,12,22.0,26.0,1000,pass,,75.75382213540014,137.0604053851569,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,13,24.0,28.0,1000,pass,,93.5406110309225,131.38149609773697,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,14,26.0,30.0,1000,pass,,93.5406110309225,128.33307233834364,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,15,28.0,32.0,1000,review,variance_outliers,67.98716718674734,112.15901155764604,0.0,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,16,30.0,34.0,1000,pass,,81.62960031880742,153.63026389434742,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,17,32.0,36.0,1000,pass,,81.62960031880742,153.63026389434742,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,18,34.0,38.0,1000,review,variance_outliers,56.59971604362289,105.4967152793007,0.0,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,19,36.0,40.0,1000,pass,,61.9414823875581,105.4967152793007,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,20,38.0,42.0,1000,pass,,61.9414823875581,104.73682377120949,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,21,40.0,44.0,1000,pass,,111.7947613754602,149.55694542318625,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,22,42.0,46.0,1000,review,amplitude_warning,571.559690939763,643.4630263295136,0.00125,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,23,44.0,48.0,1000,review,amplitude_warning,571.559690939763,643.4630263295136,0.00125,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-07
sub-mit003,7,24,46.0,50.0,1000,pass,,52.07136903967501,93.19396949127037,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,25,48.0,52.0,1000,pass,,87.82325722455666,133.26605572432658,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,26,50.0,54.0,1000,pass,,136.34809841063696,226.4772638324968,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,27,52.0,56.0,1000,pass,,136.34809841063696,226.4772638324968,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,28,54.0,58.0,1000,pass,,63.23089965114834,107.0538365522248,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,7,29,56.0,60.0,1000,pass,,340.6781607609641,403.9090604121124,0.00040625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,False,,16.mp4,1.0,8.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-07
sub-mit003,8,1,0.0,4.0,1000,pass,,122.92164580781674,190.6123270944337,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,2,2.0,6.0,1000,review,variance_outliers;amplitude_warning,512.0739122813565,634.9955580891732,0.003171875,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,3,4.0,8.0,1000,review,variance_outliers;amplitude_warning,512.0739122813565,584.4205231216481,0.0047265625,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,4,6.0,10.0,1000,review,variance_outliers;amplitude_warning,387.939421627969,467.0438525805933,0.002015625,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,5,8.0,12.0,1000,review,variance_outliers;amplitude_warning,536.244322376582,616.518087737875,0.0019921875,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,6,10.0,14.0,1000,review,variance_outliers;amplitude_warning,536.244322376582,616.518087737875,0.00153125,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,7,12.0,16.0,1000,review,variance_outliers,290.307128173295,346.913909036236,0.0002421875,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,8,14.0,18.0,1000,review,variance_outliers,290.307128173295,321.8316394309835,0.0002421875,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,9,16.0,20.0,1000,pass,,40.230590718740025,77.21335582312142,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,10,18.0,22.0,1000,pass,,50.00772082100827,77.21335582312142,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,11,20.0,24.0,1000,pass,,50.00772082100827,76.57677631117883,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,12,22.0,26.0,1000,pass,,49.20281588529632,78.93009928802535,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,13,24.0,28.0,1000,pass,,267.5261528890145,375.2538061204463,0.000140625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,14,26.0,30.0,1000,pass,,267.5261528890145,375.2538061204463,0.000140625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,15,28.0,32.0,1000,review,amplitude_warning,438.9198597316776,528.1516328828538,0.00209375,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,16,30.0,34.0,1000,review,amplitude_warning,438.9198597316776,528.1516328828538,0.00209375,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,17,32.0,36.0,1000,pass,,120.238258058244,140.7536655687034,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,18,34.0,38.0,1000,pass,,287.57202075832544,324.6364127545906,0.0002890625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,19,36.0,40.0,1000,pass,,287.57202075832544,354.5691137898576,0.0002890625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,20,38.0,42.0,1000,pass,,66.99709303153219,120.32778900284217,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,21,40.0,44.0,1000,pass,,66.80500776590388,116.26695603579986,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,22,42.0,46.0,1000,pass,,357.1356192155067,412.11972323317934,0.000828125,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,23,44.0,48.0,1000,review,amplitude_warning,360.7443228196769,447.7836521287323,0.0015078125,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,24,46.0,50.0,1000,review,amplitude_warning,386.3863210459527,473.4256503550081,0.001390625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-08
sub-mit003,8,25,48.0,52.0,1000,pass,,386.3863210459527,470.4092776819596,0.0007109375,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,26,50.0,54.0,1000,pass,,52.46194444762445,99.63537953970462,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,27,52.0,56.0,1000,pass,,424.6330250509516,477.1755015723473,0.0003046875,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,28,54.0,58.0,1000,pass,,424.6330250509516,477.1755015723473,0.0003046875,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,8,29,56.0,60.0,1000,pass,,50.97613512520388,88.0185125036047,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,False,,neutral_2.mp4,6.06,7.01,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-08
sub-mit003,9,1,0.0,4.0,1000,pass,,256.46505672553485,314.8732368148848,0.000109375,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-09
sub-mit003,9,2,2.0,6.0,1000,pass,,71.02869397350182,130.5496250671224,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-09
sub-mit003,9,3,4.0,8.0,1000,review,variance_outliers,443.0141285201687,548.3356309398043,0.00071875,0,8,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,4,6.0,10.0,1000,review,amplitude_warning,586.3839096523354,691.7054120719711,0.0025703125,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,5,8.0,12.0,1000,review,amplitude_warning,586.3839096523354,682.8406812593914,0.0018984375,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,6,10.0,14.0,1000,review,amplitude_warning,590.2692245839322,672.5200330920892,0.002828125,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,7,12.0,16.0,1000,review,amplitude_warning,590.2692245839322,672.5200330920892,0.00278125,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,8,14.0,18.0,1000,pass,,100.0814206457562,148.79260216339728,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-09
sub-mit003,9,9,16.0,20.0,1000,review,variance_outliers,59.684997407903616,112.1643368750154,0.0,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,10,18.0,22.0,1000,pass,,82.75286081401833,145.48441277965983,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-09
sub-mit003,9,11,20.0,24.0,1000,reject,extreme_amplitude;variance_outliers;amplitude_warning,1180.6799286596947,1919.064448279828,0.00790625,0,11,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,False,True,False,False,False,False,window_qc_reject,sub-mit003_trial-09
sub-mit003,9,12,22.0,26.0,1000,reject,extreme_amplitude;variance_outliers;amplitude_warning,1180.6799286596947,1919.064448279828,0.0100703125,0,17,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,False,True,False,False,False,False,window_qc_reject,sub-mit003_trial-09
sub-mit003,9,13,24.0,28.0,1000,review,variance_outliers;amplitude_warning,663.984007112664,745.1854229232752,0.0021640625,0,8,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,14,26.0,30.0,1000,pass,,101.86833928138138,187.2663569490729,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-09
sub-mit003,9,15,28.0,32.0,1000,review,variance_outliers,411.27667132490745,497.9780566040544,0.000734375,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-09
sub-mit003,9,16,30.0,34.0,1000,pass,,411.27667132490745,497.9780566040544,0.000734375,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,False,,7.mp4,3.07,6.87,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-09
