subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path,exclude_primary,exclusion_reason,stimulus,valence,arousal,valence_label_fixed5,arousal_label_fixed5,quadrant_label_fixed5,valence_binary_eligible_fixed5,arousal_binary_eligible_fixed5,quadrant_label_eligible_fixed5,label_source,subject_relative_label_status,include_primary,include_pass_review_ablation,retain_for_analysis,include_excluded_trial_ablation,include_primary_valence_binary,include_primary_arousal_binary,include_primary_quadrant,primary_exclusion_reason,split_group
sub-mit121,6,23,44.0,48.0,1000,pass,,383.30126856350734,442.05910380334166,0.0005390625,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,24,46.0,50.0,1000,pass,,383.30126856350734,442.05910380334166,0.0005390625,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,25,48.0,52.0,1000,pass,,47.72867572178183,91.0832860554372,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,26,50.0,54.0,1000,pass,,403.82058613865416,452.6749294296154,0.0007109375,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,27,52.0,56.0,1000,pass,,403.82058613865416,452.6749294296154,0.0007109375,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,28,54.0,58.0,1000,pass,,300.23022385136653,364.8583593693485,0.000203125,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,29,56.0,60.0,1000,pass,,300.23022385136653,364.8583593693485,0.000203125,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,7,1,0.0,4.0,1000,pass,,333.1625968150953,402.9058598836394,0.0006484375,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,2,2.0,6.0,1000,review,variance_outliers,311.1112663043633,361.84381775098296,0.0002734375,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,3,4.0,8.0,1000,review,variance_outliers,359.65014557634566,399.6841687601816,0.000625,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,4,6.0,10.0,1000,review,variance_outliers,359.65014557634566,410.9578541870405,0.000625,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,5,8.0,12.0,1000,pass,,373.2613821142462,428.1901806511014,0.000640625,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,6,10.0,14.0,1000,pass,,373.2613821142462,428.1901806511014,0.000640625,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,7,12.0,16.0,1000,pass,,50.9999807977511,74.02676372911601,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,8,14.0,18.0,1000,pass,,53.45228181695026,95.59639334384738,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,9,16.0,20.0,1000,pass,,339.63525304875344,397.2113828167177,0.000546875,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,10,18.0,22.0,1000,pass,,339.63525304875344,397.2113828167177,0.000546875,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,11,20.0,24.0,1000,pass,,64.28990157108204,126.72620741320138,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,12,22.0,26.0,1000,pass,,366.9394216809889,414.7826756495518,0.0006796875,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,13,24.0,28.0,1000,pass,,366.9394216809889,414.7826756495518,0.0006796875,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,14,26.0,30.0,1000,pass,,46.4431418199982,71.67537289642965,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,15,28.0,32.0,1000,pass,,355.31509309705626,395.6595448994932,0.000546875,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,16,30.0,34.0,1000,pass,,355.31509309705626,411.8845814796227,0.000546875,0,5,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,17,32.0,36.0,1000,review,variance_outliers,356.37960725452484,424.63451278288136,0.0008359375,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,18,34.0,38.0,1000,review,variance_outliers,356.37960725452484,424.63451278288136,0.0008359375,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,19,36.0,40.0,1000,pass,,130.06747403684557,189.78720044856772,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,20,38.0,42.0,1000,pass,,130.06747403684557,189.78720044856772,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,21,40.0,44.0,1000,pass,,52.49155412772547,94.25850272222524,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,22,42.0,46.0,1000,pass,,47.33551013439558,79.37590388284707,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,23,44.0,48.0,1000,pass,,52.91433702460726,70.74558812399687,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,24,46.0,50.0,1000,pass,,58.59596237647348,86.6618974405015,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,25,48.0,52.0,1000,pass,,270.7280571778055,383.2224721769875,0.0003203125,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,26,50.0,54.0,1000,review,variance_outliers;amplitude_warning,358.9407949921992,586.0630020603722,0.0028828125,0,9,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,27,52.0,56.0,1000,review,variance_outliers;amplitude_warning,358.9407949921992,463.1731555688815,0.0025625,0,12,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-07
sub-mit121,7,28,54.0,58.0,1000,pass,,83.3895414154382,102.30642102160834,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,7,29,56.0,60.0,1000,pass,,48.82414614748284,80.03172091305163,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,False,,27.mp4,2.03,3.01,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-07
sub-mit121,8,1,0.0,4.0,1000,pass,,71.66350537326626,128.4379498100027,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,2,2.0,6.0,1000,pass,,69.72689801731588,128.4379498100027,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,3,4.0,8.0,1000,review,variance_outliers,387.4496755354554,433.2330006151762,0.000609375,0,9,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-08
sub-mit121,8,4,6.0,10.0,1000,review,variance_outliers,387.4496755354554,448.9813678849857,0.000609375,0,8,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-08
sub-mit121,8,5,8.0,12.0,1000,pass,,71.75419598583025,110.87029238365363,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,6,10.0,14.0,1000,pass,,41.3922728447133,75.1901014336984,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,7,12.0,16.0,1000,review,variance_outliers,490.41177244346994,585.4661240101213,0.0008984375,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-08
sub-mit121,8,8,14.0,18.0,1000,review,amplitude_warning,490.41177244346994,585.4661240101213,0.001765625,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-08
sub-mit121,8,9,16.0,20.0,1000,pass,,406.5123280752175,493.089667028994,0.0008671875,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,10,18.0,22.0,1000,pass,,96.41608404612356,153.49438437808894,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,11,20.0,24.0,1000,pass,,96.41608404612356,153.49438437808894,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,12,22.0,26.0,1000,pass,,53.33871827963932,95.13673376859192,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,13,24.0,28.0,1000,pass,,69.85903913026351,123.19775740990283,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,14,26.0,30.0,1000,pass,,69.85903913026351,97.74338125346584,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,15,28.0,32.0,1000,pass,,41.16584385968928,78.0681722577308,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,16,30.0,34.0,1000,pass,,356.8233328393421,448.8480136983107,0.0008203125,0,5,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,17,32.0,36.0,1000,pass,,356.8233328393421,448.8480136983107,0.0008203125,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,18,34.0,38.0,1000,pass,,70.5892866259784,126.58102766503276,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,19,36.0,40.0,1000,pass,,60.59194168051614,110.93879671697678,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,20,38.0,42.0,1000,pass,,60.59194168051614,91.10222221261594,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,21,40.0,44.0,1000,pass,,48.24656283595281,67.68758375244512,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,22,42.0,46.0,1000,pass,,53.07285676908009,78.16170672709913,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,23,44.0,48.0,1000,pass,,53.07285676908009,78.84241465689908,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,24,46.0,50.0,1000,pass,,41.40579976118306,79.22750453019438,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,25,48.0,52.0,1000,pass,,82.30934122285295,114.98585099753043,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,26,50.0,54.0,1000,pass,,82.30934122285295,121.7277218606358,0.0,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,27,52.0,56.0,1000,pass,,51.92946993114655,94.67046332299176,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,28,54.0,58.0,1000,pass,,79.79693583368835,121.2649609365112,0.0,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,8,29,56.0,60.0,1000,pass,,79.79693583368835,130.8466946159329,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-08_eeg.fif,False,,3.mp4,7.91,5.04,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-08
sub-mit121,9,1,0.0,4.0,1000,pass,,458.7007739883762,568.3494782403485,0.00065625,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,2,2.0,6.0,1000,pass,,469.642271763486,530.9941011373961,0.000765625,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,3,4.0,8.0,1000,review,amplitude_warning,469.642271763486,546.5248399287511,0.00146875,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-09
sub-mit121,9,4,6.0,10.0,1000,pass,,455.5362537326941,532.4188218979592,0.000703125,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,5,8.0,12.0,1000,pass,,61.8349378931982,92.82374167848435,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,6,10.0,14.0,1000,pass,,42.30578602600066,72.11527043255047,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,7,12.0,16.0,1000,pass,,52.67819200567222,80.54381159474212,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,8,14.0,18.0,1000,pass,,52.67819200567222,81.08033731970589,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,9,16.0,20.0,1000,pass,,74.81038646883677,116.2369076655144,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,10,18.0,22.0,1000,pass,,74.81038646883677,122.19499175691698,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,11,20.0,24.0,1000,pass,,47.384605288080216,89.931365739742,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,12,22.0,26.0,1000,pass,,53.33163057213768,85.6444471104287,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,13,24.0,28.0,1000,pass,,57.06882843867873,93.64541983803092,0.0,0,5,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,14,26.0,30.0,1000,pass,,60.13982376173576,92.6103475139841,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,15,28.0,32.0,1000,pass,,60.13982376173576,92.6103475139841,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,16,30.0,34.0,1000,pass,,437.5673206725925,499.5607744955663,0.0004609375,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,17,32.0,36.0,1000,pass,,437.5673206725925,499.5607744955663,0.0004609375,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-09
sub-mit121,9,18,34.0,38.0,1000,review,amplitude_warning,562.6074814897089,654.1819975548922,0.00103125,0,5,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-09
sub-mit121,9,19,36.0,40.0,1000,review,amplitude_warning,562.6074814897089,654.1819975548922,0.00103125,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-09_eeg.fif,False,,2.m4v,1.55,4.96,low,low,LVLA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-09
